language,glottocode,id_word,id_meaning,lemma,ipa,def,morph,annotator,reference,pos
Tsez,dido1241,3515,3758,КЪАБ ÁГЪ,k-ʔ-a-b Á-ɡ-ʔ,"III (-йа, -йос, -йаби ) бот. тыква; бахIир äси къабагъ вареная тыква; къабагъйос акIва семечки тыквы; къабагъ йос нуци пекмез, бекмес ( сгущённый тык- венный сок); къабагъ билIа сажать тыкву; мок. хъаб áхъ, шаит. кIабах","III (-йа, -йос, -йаби )",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3516,3759,КЪАБ/И,k-ʔ-a-b-i,"III (-ǟ, -ис, -иби) тон- кий деревянный поднос; см. кьабакъи, ламбаки ; см. ламбаки, тапасар","III (-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3517,3760,КЪАБИХ,k-ʔ-a-b-i-χ,"I (-йа, -йос, -би) подлец, подлый человек ; см. хIаликат","I (-йа, -йос, -би)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3518,3761,КЪАБИХ IАВ,k-ʔ-a-b-i-χ I-a-w,подлый; къабихIав иш подлый поступок; см. хIали- катав,,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3519,3762,КЪАБИХIЛЪ /И,k-ʔ-a-b-i-χ-l-ʔ i,"IV (-ǟ, -ис) под- лость; къабихI лъи рода делать (совершить) подлость; см. хIали- калъи","IV (-ǟ, -ис)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3520,3763,КЪАБ УЛÁВ,k-ʔ-a-b u-l-Á-w,1) согласный 2) до- вольный ; къабу лав гъʼанаби а) согласные женщины б) довольные женщины; къабулав йолъ доволен (довольна); согласен (согласна) 3) приемл емый; къабулав дугIа при- емлемая (Аллахом) молитва,,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3521,3764,КЪАБ У́Л,k-ʔ-a-b У́-l,: къабу́ л бодÁ III 1) уговаривать; аперацийар къабул ода уговаривать (согласиться) на операцию 2) удовлетворять 3) при - нимать кого-л.,,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3521,3765,КЪАБ У́Л,k-ʔ-a-b У́-l,: къабу́ л бохъÁ III 1) согла ситься на что -л.; гъутанйо - кьа бикIа къабул бохъси согла- сились поехать на кутан 2) нра- виться кому -л.; дǟр кино къабул рохъси мне фильм понравился 3) стать ( быть ) принятым ( услыша н- ным) кем-л.; деби гьари къабул бохъси твоя моль ба принята (ус- лышана),( услыша н- ным),Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3522,3766,КЪАВ ÁР/И,k-ʔ-a-w Á-r-i,"IV ( -ǟ, -ис, -иби) уст. 1) дранка; къавари рода при- готовить дранку; къавари бокIа покрыть дранкой 2) деревянная крыша ; къаварийос кьу драно ч- ная кровля (крыша); мок. къавар , хуш. къаву ; шаит. къабари","IV ( -ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3523,3767,КЪАВ У́РМ/А,k-ʔ-a-w У́-r-m-a,"III (-ā, -ас, -аби) жарк óе; релIис къавурма жаркое (из мяса ); къавурма бода приго- товить жаркое","III (-ā, -ас, -аби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3524,3768,КЪАГЬÁ Р,k-ʔ-a-ɡ-Á r,"III (-йа, -йос, -йаби ) согласие, уступка (под воздейств и- ем); подчинение; къагьар бохъа согласиться; поддаться, уступить (под воздействием ); къагьар охъинчIу не поддался, не согл а- сился ; см. къагьарлъи, мукIур - лъи, мутIигI лъи","III (-йа, -йос, -йаби )",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3525,3769,КЪАГЬÁ РЛЪ/И,k-ʔ-a-ɡ-Á r-l-ʔ-i,"IV (-ǟ, -ис, -иби) согласие, уступка ( под воздейств и-257 ем); подчинение; см. мукIурлъи, мутIигIлъи","IV (-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3526,3770,КЪА/Д А,k-ʔ-a-d a,"(-ах, -ас, -ан, -до) 1) стрелять ( без о становки, залпом ) 2) кидать, закидать","(-ах, -ас, -ан, -до)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3527,3771,КЪАДИР/А,k-ʔ-a-d-i-r-a,"(-хо, -си, -ан, -ø) понуд. 1) стрелять 2) кидать, з а- кидать","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3528,3772,КЪАДИР ЕР/А,k-ʔ-a-d-i-r e-r-a,"(-хо, -си, -ан, -ø) понуд. II от къада","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3529,3773,КЪАД ÁР,k-ʔ-a-d Á-r,"III (-йа, -йос, -йаби) судьба , рок, предопределение; къадар āнуси оказывается не судьба ♦ къадар байс скончался , умер (букв. судьба пришла)","III (-йа, -йос, -йаби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3530,3774,КЪАДАР ÁВ,k-ʔ-a-d-a-r Á-w,"(мн. -тIа) 1) плохой , неприятный; къадарав хабар не- приятный разговор ; къадарав жекIу плохой человек 2) нед о- стойный; скверный; къадарав гIамал недостойное поведение , скверный характер",(мн. -тIа),Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3531,3775,КЪÁД/И,k-ʔ-Á-d-i,"I 1. ( -ǟ, -ис, -иби) уст. кадий, мусульманский судья (вы- носящий решение в соответствии с шариатом ); гIалIос къади сель- ский кадий; къадис хIукму реше- ние кадия 2. (К прописное ) Кади (имя собств. мужское )","I ( -ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3532,3776,КЪАДИЛЪ/И,k-ʔ-a-d-i-l-ʔ-i,"IV (-ǟ, -ис) уст. должность (служба) кадия; къади - лъи рода служить (работать) ка- дием","IV (-ǟ, -ис)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3533,3777,КЪÁДР/У,k-ʔ-Á-d-r-u,"III (-ā, -ус, -уби) 1) приличие, пристойность 2) пор я- дочность, добропорядочность ; къадру йолъǟси а) приличный б) порядочный 3) достоинство , честь ; къад ру бехура уронить достои н- ство; осрамиться; къадру цIунзи бода беречь честь (достоин ство) 4) авторитет , уважение ; беже къадру большой авторитет; къадру бода уважать; къадру бизира поднять чей-л. авторитет; къадру бодира заставить уважать (себя); быть на высоте ; см. къадру -къимат","III (-ā, -ус, -уби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3534,3778,КЪАДРУЙÁ В,k-ʔ-a-d-r-u-j-Á w,"(мн. -тIа) 1) при- личный, пристойный 2) досто й- ный, порядочный, добропорядо ч- ный 3) авторитетный, уважаемый, почтенный; къадруйав жекIу а) приличный человек б) порядочный человек б) уважаемый (авторите т- ный) человек ; см. къадру -къимат",(мн. -тIа),Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3535,3779,КЪÁДРУ-КЪИМ ÁТ,k-ʔ-Á-d-r-u---k-ʔ-i-m Á-t,"III (-йа, -йос, -йаби ) собир . почёт и уважение ; см. къáдру","III (-йа, -йос, -йаби )",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3536,3780,КЪАЖ/Á,k-ʔ-a-ʒ-Á,"(-ух, -ус, -ан, -у) стать кривым (согнутым), искривиться, согнуться ( о дереве ); см. боша, бу - ша","(-ух, -ус, -ан, -у)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3537,3781,КЪАЖ ĀСИ,k-ʔ-a-ʒ Ā-s-i,прич. искривл ённый; согнутый; къажāси гъун икри в- ленное (согнутое) дерево,,Maiia Alimova,Khalilov 2024,participle
Tsez,dido1241,3538,3782,КЪАЖУР/Á,k-ʔ-a-ʒ-u-r-Á,"(-хо, -си, -ан, -ø) делать кри вым (согнутым); искр и- вить; согнуть ; см. бошура, бужира","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3539,3783,КЪАЖУРЕР/Á,k-ʔ-a-ʒ-u-r-e-r-Á,"(-хо, -си, -ан, -ø) понуд. от къажа","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3540,3784,КЪАЖÁР,k-ʔ-a-ʒ-Á-r,"уст. иранский, пе р- сидский; къажар халкъи иранцы; къажар мец персидский язык",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3541,3785,КЪАЖАРÁ В,k-ʔ-a-ʒ-a-r-Á w,"I (-ǟ, -ис, -иби) ира- нец, перс","I (-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3542,3786,КЪАЖАРÁ В/БИ,k-ʔ-a-ʒ-a-r-Á w-b-i,"мн. (-за, -зас) иранцы, персы; къажаравзас шагь иранский, персидский шах","(-за, -зас)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3543,3787,КЪАЖАРÁ Й,k-ʔ-a-ʒ-a-r-Á j,"I (-ǟ, -ис, -иби) иранка, персиянка","I (-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3544,3788,КЪАЗ,k-ʔ-a-z,"IV (-ä, -ес, -би) шалаш, шатер; сагад. , мок. къай","IV (-ä, -ес, -би)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3545,3789,КЪÁЗИ,k-ʔ-Á-z-i,": къÁзи бодÁ III заткнуть, закрыть ; гьахъу къази йода за- крыть рот кому -л.",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3545,3790,КЪÁЗИ,k-ʔ-Á-z-i,": къÁзи б охъÁ III мол- чать, умолкнуть; ми къази охъ ! ты молчи ! ты заткнись !",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3546,3791,КЪÁЗМ/А,k-ʔ-Á-z-m-a,"IV (-ā, -ас, -аби) 1) небольшой домик , времянка ; хъа- цис къазма деревянный домик 2) 258 курятник; оночазас хъацис къа з- ма деревянный курятник; къазм ā оночаби йолъ в курятнике куры [есть] 3) стоянка","IV (-ā, -ас, -аби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3547,3792,КЪАЙ,k-ʔ-a-j,"III (-йа, -йос, -йаби ) 1) вещи, утварь; г ъуткус къай до- машние вещи; къай бакIарзи бода собрать вещи; къай телIа дать (вернуть) вещи 2) утварь, скарб; гъуткус къай домашняя утварь 3) товар(ы); учузав къай дешевый товар; машина бицIǟси къай гру- зовой автомобиль полный тов а- ром; см. къай -къоно","III (-йа, -йос, -йаби )",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3547,3793,КЪАЙ,k-ʔ-a-j,"III (-йа, -йос, -би) 1) па- латка, шатер 2) стоянка; стойбище отары; место гуртования; ахIозис къай а) вещи чабана б) стоянка чабанов; къай бода делать стоя н- ку; установить палатку (шатёр) ; см. мýру","III (-йа, -йос, -би)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3548,3794,КЪАЙКЪАНАХ,k-ʔ-a-j-k-ʔ-a-n-a-χ,"IV ( -йа, -йос, -йаби) шаит . 1) яич ница 2) омлет; см. илбок IÓц, к IÓцхи, хавÓ цIи, хайгу́м","IV ( -йа, -йос, -йаби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3549,3795,КЪАЙ -КЪÓН/О,k-ʔ-a-j -k-ʔ-Ó-n-o,"IV (-ā, -ос, -оби) собир . домашняя утварь ; см. къай","IV (-ā, -ос, -оби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3550,3796,КЪАЙИ́ -МАТАХI,k-ʔ-a-j-И́ -m-a-t-a-χ,"IV (-йа, -йос) собир . пожитки, вещи","IV (-йа, -йос)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3551,3797,КЪАЙС/И,k-ʔ-a-j-s-i,"IV (-ǟ, -ис, иби ) сил ь- ный проливной дождь ( с ночи до утра ); къайси райих сильный дождь идет","IV (-ǟ, -ис, иби )",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3552,3798,КЪАКЪАД ИР/О,k-ʔ-a-k-ʔ-a-d i-r-o,"IV (-ā, -ос, -оби) обл. коник ( на жерновах ); см. къʼа- къадру//къв ʼакъвадру1","IV (-ā, -ос, -оби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3553,3799,КЪАКЪАЛI/ Á,k-ʔ-a-k-ʔ-a-l Á,"(-их, -ис, -ан, -о) 1) закапывать ( семена мотыгой ); сажать 2) бороновать 3 ) делать прополку, прополоть; гьекIу къа - къалIа прополоть картофель ; см. къакъа лIада","(-их, -ис, -ан, -о)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3554,3800,КЪАКЪАЛIА/Д Á,k-ʔ-a-k-ʔ-a-l-a-d Á,"(-х, -с, -дан, -д) 1) закапывать ( семена мотыгой ); сажать; махъа къакъалIада са-жать ячмень 2) бороновать 3 ) про- полоть","(-х, -с, -дан, -д)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3555,3801,КЪАКЪАЛIИР/ Á,k-ʔ-a-k-ʔ-a-l-i-r Á,"(-хо, -си, -ан, - ø) понуд. 1) закапывать ; сажать 2) бороновать 3) прополоть","(-хо, -си, -ан, - ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3556,3802,КЪАКЪАЛIИРЕР/ Á,k-ʔ-a-k-ʔ-a-l-i-r-e-r Á,"(-хо, -си, - ан, -ø) понуд. II от къакъалIир á","(-хо, -си, - ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,3557,3803,КЪАКЪ ÁЛI/У,k-ʔ-a-k-ʔ Á-l-u,"IV (-ā, -ус, -уби) 1) закапывание ( семян мотыгой ); къакъалIу рода закапывать сем е- на мотыгой 2) боронование 3 ) прополка; гъʼанаби гьекIуйас къакъа лIу рода рикIис женщины пошли на прополку картофеля","IV (-ā, -ус, -уби)",Maiia Alimova,Khalilov 2024,NaN
